1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofStyle,SaleCondition,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,Num_Bathrooms,ExtStructSF,HouseSF,YearRemodAgg
1222,698,0,None,4,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,570.0,Y,Norm,4,0,4,3,MetalSd,MetalSd,0,5,1,CBlock,3,6,487.0,2.0,5,2,5,Attchd,1968.0,1920,0,2,SLvl,1,2,Lvl,0,10192,Inside,102.0,0,0,80,RL,143.0,BrkFace,None,0,9,NWAmes,98,5,6,2,0,3,Gable,Normal,0,8,570.0,0,2006,3.0,98,2977.0,1980.0
892,0,0,None,3,1Fam,4,3,340.0,0.0,5,6,0.0,0.0,4,524.0,Y,Norm,4,0,4,3,HdBoard,HdBoard,1,3,0,CBlock,1,6,264.0,1.0,5,2,5,Attchd,1966.0,892,0,4,1Story,1,3,Lvl,0,9477,Corner,68.0,3,0,20,RL,65.0,BrkFace,None,0,10,NAmes,0,4,4,2,0,3,Gable,Normal,0,5,864.0,0,2008,1.0,0,2020.0,1966.0
1078,0,0,None,3,1Fam,4,3,734.0,0.0,2,6,1.0,0.0,4,344.0,Y,Norm,4,0,4,3,VinylSd,VinylSd,4,1,1,CBlock,1,6,500.0,2.0,5,0,5,Attchd,1971.0,1078,1,0,1Story,1,3,Lvl,0,12537,CulDSac,68.0,0,0,20,RL,0.0,None,None,0,4,NAmes,0,5,4,2,0,3,Gable,Normal,0,6,1078.0,0,2010,2.5,0,2656.0,1989.5
769,804,0,None,3,Twnhs,4,3,378.0,0.0,2,6,0.0,0.0,2,378.0,Y,Norm,4,0,4,2,MetalSd,MetalSd,4,3,0,PConc,2,6,440.0,2.0,5,3,5,Detchd,2000.0,1573,1,0,2Story,1,2,Lvl,0,2117,Inside,68.0,3,0,160,FV,216.0,BrkFace,None,0,6,Somerst,32,4,5,2,0,3,Gable,Normal,0,5,756.0,0,2010,2.5,32,2769.0,2000.0
1980,0,0,None,3,1Fam,4,0,1447.0,0.0,2,6,1.0,0.0,0,533.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,770.0,3.0,5,0,5,Attchd,2004.0,1980,0,0,1Story,1,0,Lvl,0,16737,FR3,129.0,3,0,20,RL,66.0,BrkFace,None,0,9,NridgHt,45,4,8,2,0,3,Hip,Normal,0,8,1980.0,194,2006,3.0,239,4730.0,2004.5
990,1611,0,None,4,1Fam,0,3,0.0,0.0,6,6,0.0,0.0,4,612.0,Y,Feedr,4,301,4,3,MetalSd,Wd Sdng,4,3,0,BrkTil,3,6,621.0,2.0,5,2,5,BuiltIn,1998.0,2601,1,0,2Story,1,3,Lvl,0,9842,Inside,51.0,3,0,70,RL,0.0,None,None,0,5,SWISU,0,5,4,2,0,3,Gable,Normal,0,8,612.0,183,2008,3.5,484,3834.0,1959.5
1530,0,0,None,3,1Fam,4,0,1274.0,0.0,0,6,1.0,0.0,0,256.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,430.0,2.0,5,0,5,Attchd,2005.0,1530,0,0,1Story,1,2,Low,1,16158,Inside,124.0,0,0,20,RL,16.0,Stone,None,0,6,StoneBr,36,4,6,2,0,3,Hip,Normal,0,7,1530.0,168,2009,3.0,204,3490.0,2005.0
1281,457,0,None,4,1Fam,0,3,0.0,0.0,6,6,0.0,0.0,4,715.0,Y,Feedr,4,0,2,3,VinylSd,VinylSd,4,2,1,BrkTil,2,6,368.0,1.0,5,3,5,Attchd,1920.0,1738,0,2,1.5Fin,1,3,Lvl,0,12513,FR2,68.0,0,0,50,RL,0.0,None,None,0,6,NAmes,0,3,3,2,0,3,Gable,Normal,0,7,715.0,55,2009,2.0,55,2821.0,1963.5
616,796,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,616.0,Y,Norm,4,0,4,3,VinylSd,VinylSd,4,2,1,PConc,2,6,432.0,2.0,5,0,5,BuiltIn,2007.0,1412,1,0,2Story,1,2,Lvl,0,8499,Inside,73.0,0,0,60,RL,0.0,None,None,0,3,Gilbert,36,4,5,2,0,3,Gable,Partial,0,6,616.0,0,2007,2.5,36,2460.0,2006.5
520,600,0,Pave,2,TwnhsE,4,3,0.0,0.0,6,6,0.0,0.0,2,600.0,Y,Norm,4,0,4,2,MetalSd,MetalSd,4,3,0,PConc,2,6,480.0,2.0,5,2,5,Detchd,2005.0,1200,1,0,2Story,1,2,Lvl,0,3180,Inside,30.0,3,80,160,FV,0.0,None,None,0,4,Somerst,166,4,6,2,0,3,Gable,Abnorml,0,4,600.0,0,2006,2.5,166,2280.0,2005.0
814,860,0,None,3,1Fam,4,3,533.0,0.0,2,6,1.0,0.0,2,281.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,663.0,2.0,5,2,5,Attchd,2000.0,1674,1,0,2Story,1,2,Lvl,0,7500,Inside,68.0,3,0,60,FV,0.0,None,None,0,1,Somerst,96,4,6,2,0,3,Gable,Normal,0,7,814.0,0,2010,3.5,96,3151.0,2000.0
882,908,0,None,3,1Fam,4,3,633.0,0.0,2,6,1.0,0.0,2,240.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,588.0,2.0,5,2,5,Attchd,1999.0,1790,1,0,2Story,1,2,Lvl,0,9179,Inside,68.0,0,0,60,RL,158.0,BrkFace,None,0,6,CollgCr,88,4,6,2,0,3,Gable,Abnorml,0,7,873.0,0,2008,3.5,88,3251.0,1999.0
925,550,0,None,4,TwnhsE,4,3,548.0,173.0,0,5,0.0,0.0,4,36.0,Y,Norm,4,0,4,3,CemntBd,CmentBd,4,5,1,PConc,2,6,336.0,1.0,5,2,5,Attchd,1977.0,1475,0,0,2Story,1,3,Lvl,0,2665,Inside,41.0,3,0,160,RM,0.0,None,None,0,7,MeadowV,26,5,4,2,0,3,Gable,Normal,0,6,757.0,104,2006,2.0,130,2568.0,1977.0
848,0,0,None,1,TwnhsE,4,0,685.0,0.0,2,6,1.0,0.0,2,163.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,3,0,PConc,1,6,420.0,2.0,5,0,5,Attchd,2003.0,848,0,0,1Story,1,2,Lvl,0,4435,Inside,68.0,3,0,120,RM,170.0,BrkFace,None,0,6,CollgCr,0,4,5,2,0,3,Gable,Normal,0,4,848.0,140,2009,2.0,140,2116.0,2003.5
1668,0,0,None,3,1Fam,4,0,370.0,972.0,1,2,1.0,0.0,2,315.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,5,1,PConc,2,6,502.0,2.0,5,0,5,Attchd,2003.0,1668,0,0,1Story,1,2,Lvl,0,10635,FR2,48.0,1,0,20,RL,171.0,BrkFace,None,0,5,CollgCr,262,4,7,2,0,3,Hip,Normal,0,8,1657.0,0,2010,3.0,262,3827.0,2003.0
840,534,0,None,2,1Fam,4,3,315.0,105.0,0,5,0.0,0.0,4,420.0,Y,Artery,4,198,4,1,CBlock,CBlock,4,3,0,PConc,1,6,338.0,1.0,5,0,5,Detchd,1967.0,1374,0,0,1.5Fin,1,3,Lvl,0,5400,Corner,90.0,3,0,50,RL,0.0,None,None,0,10,OldTown,0,5,3,2,0,3,Gable,Normal,0,6,840.0,0,2009,1.0,198,2552.0,1935.0
1661,0,0,None,3,1Fam,4,0,831.0,0.0,1,6,1.0,0.0,4,161.0,Y,Norm,4,0,4,3,AsbShng,AsbShng,2,5,1,CBlock,1,6,377.0,1.0,5,2,5,BuiltIn,1955.0,1661,0,2,SLvl,1,2,Lvl,0,9600,Inside,80.0,3,0,80,RL,0.0,None,None,0,10,NAmes,28,5,5,2,0,3,Hip,Normal,178,8,992.0,0,2008,2.0,206,3030.0,1975.5
1108,989,0,None,3,1Fam,4,0,975.0,0.0,2,6,1.0,0.0,2,133.0,Y,Norm,4,0,4,3,VinylSd,VinylSd,4,5,1,PConc,2,6,583.0,2.0,5,2,5,Detchd,1998.0,2097,1,0,2Story,1,2,Lvl,0,9750,Corner,75.0,3,0,60,RL,0.0,None,None,0,6,CollgCr,170,5,6,2,0,3,Gable,Normal,0,8,1108.0,253,2006,3.5,423,3788.0,1998.0
2633,0,0,None,2,1Fam,4,1,1282.0,0.0,2,6,1.0,0.0,0,1351.0,Y,Norm,4,0,4,0,VinylSd,VinylSd,4,2,2,PConc,2,6,804.0,3.0,5,2,5,Attchd,2001.0,2633,1,0,1Story,1,0,Lvl,0,11400,Inside,68.0,3,0,20,RL,705.0,BrkFace,None,0,3,NoRidge,140,4,9,2,0,3,Hip,Normal,0,8,2633.0,314,2007,3.5,454,6070.0,2001.5
1026,932,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,1026.0,Y,Norm,4,0,4,2,CemntBd,CmentBd,4,2,1,PConc,2,6,936.0,3.0,5,0,5,Attchd,2005.0,1958,1,0,2Story,1,2,Lvl,0,10625,Inside,85.0,3,0,60,FV,0.0,None,None,0,7,Somerst,210,4,6,2,0,3,Gable,Normal,0,9,1026.0,154,2008,2.5,364,3920.0,2005.0
1571,0,0,None,3,1Fam,4,1,0.0,0.0,6,6,0.0,0.0,2,1571.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,722.0,3.0,5,0,5,Attchd,2007.0,1571,0,0,1Story,1,2,HLS,0,10991,Inside,89.0,0,0,20,RL,80.0,BrkFace,None,0,12,Timber,36,4,7,2,0,3,Gable,Partial,0,7,1571.0,100,2007,2.0,136,3864.0,2007.0
790,0,0,None,2,1Fam,4,2,384.0,0.0,5,6,0.0,0.0,2,384.0,N,Norm,4,0,4,3,Wd Sdng,Wd Sdng,4,3,0,BrkTil,1,6,160.0,1.0,5,3,1,Detchd,1925.0,790,0,4,1Story,1,3,Bnk,0,6292,Inside,52.0,3,0,30,RL,0.0,None,None,0,4,SWISU,141,4,5,2,0,3,Gable,Normal,0,4,768.0,0,2008,1.0,141,1718.0,1940.0
984,620,0,Grvl,3,1Fam,4,3,408.0,420.0,3,1,0.0,0.0,4,156.0,Y,Norm,4,0,4,3,Wd Sdng,Wd Sdng,4,3,0,CBlock,2,3,660.0,2.0,5,3,5,Detchd,1977.0,1604,0,0,1.5Fin,1,3,Lvl,0,10998,Inside,60.0,3,0,50,RL,0.0,None,None,0,7,Edwards,68,4,4,2,0,3,Gable,Normal,0,6,984.0,0,2009,2.0,68,3248.0,1950.5
483,504,0,None,2,Twnhs,0,3,309.0,0.0,1,6,0.0,0.0,4,174.0,Y,Norm,4,0,4,3,HdBoard,HdBoard,4,3,0,CBlock,1,6,264.0,1.0,5,3,5,Detchd,1973.0,987,1,4,2Story,1,3,Lvl,0,1953,Inside,21.0,3,0,160,RM,408.0,BrkFace,None,0,6,BrDale,0,4,5,2,0,3,Gable,Normal,0,5,483.0,72,2006,1.5,72,1734.0,1973.0
754,640,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,384.0,Y,Norm,4,0,4,3,VinylSd,VinylSd,4,3,0,PConc,2,6,400.0,2.0,5,0,5,BuiltIn,2007.0,1394,1,2,SLvl,1,2,Lvl,0,9735,Inside,73.0,3,0,80,RL,0.0,None,None,0,5,Timber,0,4,4,2,0,3,Gable,Normal,0,7,384.0,100,2008,2.5,100,2178.0,2006.5
864,0,0,Grvl,2,1Fam,0,3,203.0,0.0,5,6,1.0,0.0,4,661.0,N,Norm,1,96,1,3,Stucco,Stucco,4,3,0,BrkTil,1,6,200.0,1.0,1,3,5,Detchd,1938.0,864,0,4,1Story,1,3,Lvl,0,8212,Inside,45.0,3,0,30,RL,0.0,None,None,0,6,Edwards,0,2,2,2,0,3,Gable,Normal,0,5,864.0,0,2010,2.0,96,1928.0,1932.0
2117,0,0,None,4,1Fam,4,2,865.0,0.0,1,6,0.0,0.0,4,340.0,Y,Norm,4,0,4,3,BrkFace,Plywood,4,2,2,CBlock,2,6,550.0,2.0,5,0,5,Attchd,1970.0,2117,1,0,1Story,1,3,Lvl,0,12925,Corner,68.0,0,0,20,RL,0.0,None,None,0,5,NAmes,42,6,5,2,0,3,Gable,Normal,0,7,1205.0,0,2008,2.5,42,3872.0,1970.0
998,764,0,None,4,1Fam,4,3,0.0,0.0,6,6,1.0,0.0,1,596.0,Y,Norm,4,221,4,3,Wd Sdng,Wd Sdng,4,3,0,BrkTil,1,6,576.0,2.0,5,3,5,Detchd,1989.0,1762,1,0,2Story,1,2,Lvl,0,7200,Corner,60.0,3,0,70,RM,0.0,None,None,0,10,OldTown,0,6,6,0,0,3,Hip,Normal,0,8,596.0,36,2006,2.5,257,2934.0,1935.0
1416,0,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,816.0,Y,Norm,4,112,2,3,Wd Sdng,Wd Sdng,4,3,0,BrkTil,2,6,576.0,2.0,5,3,5,Attchd,2007.0,1416,0,0,1Story,1,2,Lvl,0,25339,Inside,68.0,3,0,30,RL,0.0,None,None,0,8,Sawyer,0,6,4,0,0,3,Gable,Normal,0,7,816.0,0,2007,2.0,112,2808.0,1962.5
698,560,0,None,2,1Fam,4,2,204.0,0.0,5,6,0.0,0.0,4,356.0,Y,Norm,4,0,4,3,WdShing,Wd Shng,2,3,0,BrkTil,1,6,280.0,1.0,5,3,5,Detchd,1939.0,1258,0,4,1.5Fin,1,3,Lvl,0,9060,Inside,60.0,3,0,50,RL,0.0,None,None,0,10,Edwards,0,4,5,1,0,3,Gable,Normal,0,6,560.0,0,2009,1.0,0,2098.0,1944.5
796,358,0,None,3,1Fam,4,3,735.0,0.0,1,6,1.0,0.0,4,61.0,Y,Norm,4,0,2,3,VinylSd,VinylSd,2,3,0,BrkTil,1,6,240.0,1.0,5,3,5,Detchd,1922.0,1154,0,2,1.5Fin,1,2,Lvl,0,5436,Inside,40.0,3,0,50,RM,0.0,None,None,0,5,IDOTRR,96,7,3,0,0,3,Gable,Normal,0,7,796.0,0,2010,2.0,96,2190.0,1964.5
1392,1392,0,None,5,1Fam,4,3,790.0,469.0,1,3,1.0,0.0,2,133.0,Y,RRAn,4,0,4,3,Plywood,Plywood,2,5,2,CBlock,3,6,564.0,2.0,5,2,5,Attchd,1978.0,2784,1,4,2Story,1,2,Lvl,0,16692,Inside,80.0,0,0,60,RL,184.0,BrkFace,TenC,2000,7,NWAmes,112,4,6,2,519,1,Gable,Normal,440,12,1392.0,0,2006,4.5,552,4740.0,1978.0
1664,862,0,Grvl,5,1Fam,4,3,168.0,546.0,5,3,0.0,0.0,4,0.0,N,Artery,4,0,2,3,Stucco,Stucco,1,2,1,BrkTil,2,6,216.0,1.0,5,3,5,Detchd,1916.0,2526,0,4,1.5Fin,1,2,Lvl,0,8520,Inside,60.0,3,0,50,RM,0.0,None,None,0,8,OldTown,15,6,5,2,0,3,Gable,Family,0,10,714.0,88,2007,2.0,103,3456.0,1933.0
1746,0,0,None,3,1Fam,4,1,1320.0,0.0,2,6,1.0,0.0,0,426.0,Y,Norm,4,0,4,0,VinylSd,VinylSd,4,2,2,PConc,2,6,758.0,3.0,5,0,5,Attchd,2006.0,1746,0,0,1Story,1,0,HLS,0,14892,CulDSac,42.0,0,0,20,RL,160.0,Stone,None,0,10,Gilbert,39,4,8,2,0,3,Gable,Normal,0,7,1746.0,201,2009,3.0,240,4250.0,2006.5
869,349,0,None,3,1Fam,1,3,375.0,0.0,0,6,0.0,1.0,4,360.0,Y,Norm,4,0,2,3,Wd Sdng,Wd Sdng,4,2,1,BrkTil,1,6,440.0,2.0,5,3,5,Detchd,2003.0,1218,0,0,1.5Fin,1,3,Lvl,0,6000,Inside,60.0,3,0,50,RM,0.0,None,None,0,3,BrkSide,0,5,5,2,0,3,Gable,Normal,0,6,735.0,0,2007,1.5,0,2393.0,1945.5
1525,0,0,None,3,1Fam,4,0,1400.0,0.0,2,6,1.0,0.0,2,125.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,541.0,2.0,5,2,5,Attchd,2000.0,1525,0,0,1Story,1,2,Lvl,0,9100,Inside,70.0,3,0,20,RL,244.0,BrkFace,None,0,9,CollgCr,36,4,6,2,0,3,Gable,Normal,0,6,1525.0,219,2006,3.0,255,3591.0,2000.0
1584,0,0,None,4,Duplex,4,3,0.0,0.0,6,6,0.0,0.0,4,1584.0,Y,Norm,4,0,4,3,Plywood,Plywood,4,3,0,CBlock,2,4,792.0,3.0,5,3,5,Detchd,1967.0,1584,0,4,1Story,2,3,Lvl,0,8944,Inside,65.0,3,0,90,RL,0.0,None,None,0,4,NAmes,152,4,4,2,0,3,Gable,Normal,0,8,1584.0,0,2009,2.0,152,3960.0,1967.0
900,0,0,None,3,1Fam,4,0,769.0,0.0,0,6,1.0,0.0,4,95.0,Y,Norm,4,0,4,3,HdBoard,HdBoard,3,4,1,CBlock,1,6,288.0,1.0,5,2,5,Attchd,1967.0,900,0,4,SFoyer,1,3,Lvl,0,7838,Inside,68.0,3,0,85,RL,0.0,None,None,0,12,NAmes,144,4,4,2,0,3,Gable,Normal,0,6,864.0,175,2006,2.0,319,2052.0,1967.0
1221,691,0,Pave,3,2fmCon,4,3,0.0,0.0,6,6,0.0,0.0,1,482.0,N,Norm,4,212,4,3,Wd Sdng,Wd Sdng,4,5,1,BrkTil,2,6,672.0,2.0,5,3,2,Detchd,2003.0,1912,0,0,1.5Fin,2,3,Lvl,0,10800,Inside,60.0,3,0,190,RM,0.0,None,None,0,4,OldTown,25,6,5,2,0,3,Gable,Normal,0,7,482.0,0,2008,2.0,237,3066.0,1952.5
1500,0,0,None,2,TwnhsE,4,0,1070.0,0.0,2,6,1.0,0.0,2,286.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,648.0,3.0,5,0,5,Attchd,2006.0,1500,0,0,1Story,1,2,Lvl,0,4045,Inside,53.0,3,0,120,RL,45.0,BrkFace,None,0,10,Blmngtn,20,4,6,2,0,3,Hip,Partial,0,6,1356.0,161,2006,3.0,181,3504.0,2006.0
1133,1349,0,None,4,1Fam,1,1,0.0,0.0,6,6,0.0,0.0,2,1094.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,642.0,3.0,5,0,5,BuiltIn,2005.0,2482,1,0,2Story,1,2,Lvl,0,12665,Inside,88.0,0,0,60,RL,245.0,BrkFace,None,0,2,Timber,39,4,7,2,0,3,Hip,Normal,0,9,1094.0,144,2007,2.5,183,4218.0,2005.5
1687,0,0,None,3,1Fam,4,0,353.0,334.0,1,5,1.0,0.0,4,60.0,Y,Norm,4,50,4,3,Wd Sdng,Wd Sdng,4,5,2,CBlock,1,2,572.0,2.0,5,3,5,Detchd,1966.0,1687,0,4,1Story,1,3,Bnk,2,57200,Inside,68.0,0,0,20,RL,0.0,None,None,0,6,Timber,0,4,4,0,0,3,Gable,Normal,0,7,747.0,0,2010,2.0,50,3006.0,1949.0
939,574,0,None,4,1Fam,4,2,0.0,0.0,6,6,0.0,0.0,4,939.0,Y,Norm,4,150,4,3,MetalSd,MetalSd,4,3,0,BrkTil,1,6,180.0,1.0,1,3,1,Detchd,1933.0,1513,1,0,2Story,1,3,Lvl,0,6120,Inside,51.0,3,0,70,RM,0.0,None,None,0,5,BrkSide,0,7,4,0,0,3,Gable,Normal,0,8,939.0,24,2007,1.5,174,2632.0,1962.0
1136,768,0,None,3,1Fam,4,3,180.0,352.0,5,1,1.0,0.0,4,676.0,Y,Norm,0,168,4,3,VinylSd,Wd Sdng,0,3,0,CBlock,1,2,240.0,1.0,5,3,5,Attchd,1950.0,1904,1,2,1.5Fin,1,3,Lvl,0,7200,Inside,60.0,3,0,50,RL,0.0,None,None,0,5,NAmes,0,3,4,2,0,3,Gable,Normal,0,7,1208.0,0,2009,2.5,168,3352.0,1966.0
1160,448,0,None,3,1Fam,4,3,264.0,0.0,1,6,0.0,0.0,4,712.0,Y,Norm,4,0,4,3,WdShing,Wd Shng,2,2,1,BrkTil,2,6,216.0,1.0,5,3,1,Detchd,1925.0,1608,1,0,1.5Fin,1,2,Lvl,0,6171,Inside,51.0,3,0,50,RL,0.0,None,None,0,10,SWISU,16,5,5,2,0,3,Gable,Normal,0,7,976.0,147,2009,2.5,163,2800.0,1957.5
950,208,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,862.0,Y,Norm,4,112,4,3,WdShing,Wd Shng,4,2,1,BrkTil,1,6,208.0,1.0,5,2,5,BuiltIn,1929.0,1158,0,4,1.5Fin,1,3,Lvl,0,6000,Corner,50.0,3,0,50,RM,0.0,None,None,0,7,BrkSide,0,6,5,2,0,3,Gable,Normal,0,5,862.0,0,2008,1.0,112,2228.0,1939.5
864,729,0,None,3,1Fam,4,3,759.0,0.0,2,6,1.0,0.0,4,80.0,Y,Norm,4,0,4,3,VinylSd,VinylSd,4,5,1,PConc,2,6,398.0,2.0,5,0,5,Attchd,2004.0,1593,1,0,2Story,1,3,Lvl,0,7415,Inside,62.0,0,0,60,RL,0.0,None,None,0,4,Gilbert,75,4,5,2,0,3,Gable,Normal,0,8,839.0,100,2008,3.5,175,2830.0,2004.0
1294,0,0,None,2,1Fam,1,0,0.0,0.0,6,6,0.0,0.0,2,1286.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,662.0,2.0,5,2,5,Attchd,2006.0,1294,0,0,1Story,1,2,Lvl,0,6762,Inside,64.0,3,0,20,RL,0.0,None,None,0,7,CollgCr,55,4,6,2,0,3,Gable,Partial,0,6,1286.0,168,2006,2.0,223,3242.0,2006.0
1464,0,0,None,3,1Fam,4,1,929.0,0.0,2,6,1.0,0.0,2,556.0,Y,RRAn,4,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,754.0,3.0,5,3,5,Attchd,2007.0,1464,0,0,1Story,1,2,Lvl,0,15256,CulDSac,49.0,0,0,20,RL,84.0,Stone,None,0,8,Somerst,160,4,7,2,0,3,Gable,Normal,0,6,1485.0,168,2007,3.0,328,3703.0,2007.0
694,520,0,Grvl,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,672.0,Y,Artery,4,160,4,3,Wd Sdng,Wd Sdng,2,3,0,PConc,1,6,936.0,3.0,5,3,5,Detchd,1998.0,1214,0,4,1.5Fin,1,3,Lvl,0,10410,Corner,60.0,3,0,50,RL,0.0,None,None,0,1,OldTown,0,3,2,2,0,3,Gable,Family,0,6,672.0,216,2006,1.0,376,2822.0,1932.5
1646,0,0,None,2,TwnhsE,4,1,1373.0,0.0,2,6,1.0,1.0,0,221.0,Y,Norm,4,0,4,2,CemntBd,CmentBd,4,2,1,PConc,2,6,482.0,2.0,5,0,5,Attchd,2004.0,1646,0,0,1Story,1,2,HLS,1,3842,Inside,44.0,0,0,120,RM,174.0,Stone,None,0,1,Crawfor,53,4,7,2,0,3,Hip,Normal,155,5,1594.0,128,2008,3.5,336,3722.0,2004.5
768,0,0,None,2,1Fam,4,0,656.0,0.0,2,6,1.0,0.0,2,112.0,Y,Norm,4,0,4,3,HdBoard,Wd Shng,2,3,0,CBlock,1,6,396.0,2.0,5,3,5,Detchd,1988.0,768,0,4,SFoyer,1,3,Lvl,0,8445,Corner,70.0,3,0,85,RL,0.0,None,None,0,3,CollgCr,0,6,4,2,0,3,Gable,Normal,0,5,768.0,58,2009,2.0,58,1932.0,1989.5
833,0,0,None,3,1Fam,4,3,625.0,0.0,0,6,1.0,0.0,4,208.0,Y,Norm,4,0,4,3,HdBoard,Plywood,2,3,0,CBlock,1,6,0.0,0.0,3,1,3,None,0.0,833,0,0,1Story,1,3,Lvl,0,8780,Corner,68.0,0,0,20,RL,0.0,None,None,0,3,Mitchel,0,4,4,2,0,3,Gable,Normal,0,5,833.0,0,2009,2.0,0,1666.0,1985.0
741,622,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,1,622.0,Y,Norm,4,0,4,3,VinylSd,VinylSd,4,3,0,CBlock,1,6,528.0,2.0,5,3,5,Detchd,1966.0,1363,0,2,2Story,1,3,Lvl,0,7740,Inside,60.0,3,0,70,RM,0.0,None,None,0,6,OldTown,0,6,3,2,0,3,Gable,Normal,168,6,622.0,0,2010,1.0,168,2513.0,1930.0
1236,857,0,None,3,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,2,791.0,Y,Norm,4,0,2,3,Plywood,Plywood,2,5,1,CBlock,2,6,542.0,2.0,5,0,5,Attchd,1986.0,2093,1,2,2Story,1,3,Lvl,0,20544,CulDSac,46.0,0,0,60,RL,123.0,BrkFace,None,0,11,NWAmes,63,5,6,2,0,3,Gable,Normal,0,7,791.0,364,2008,2.5,427,3426.0,1988.5
944,896,0,None,3,1Fam,4,3,666.0,0.0,2,6,1.0,0.0,2,278.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,3,0,PConc,2,6,622.0,2.0,5,2,5,Attchd,2001.0,1840,1,0,2Story,1,2,Lvl,0,12420,Inside,79.0,3,0,60,RL,0.0,None,None,0,6,CollgCr,45,4,6,2,0,3,Gable,Normal,0,6,944.0,0,2009,3.5,45,3406.0,2001.0
1112,556,0,None,3,1Fam,4,3,120.0,0.0,1,6,0.0,0.0,4,736.0,Y,Norm,4,0,2,3,VinylSd,VinylSd,2,3,0,CBlock,1,3,271.0,1.0,5,3,5,Attchd,1950.0,1668,1,0,1.5Fin,1,3,Lvl,0,9600,Inside,80.0,3,0,50,RL,0.0,None,None,0,9,NAmes,0,7,5,2,0,3,Gable,Normal,0,6,856.0,0,2009,1.5,0,2795.0,1977.5
1040,0,0,None,2,Duplex,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,N,Norm,1,0,4,3,BrkFace,Stone,4,3,0,Slab,2,6,420.0,2.0,5,3,5,Detchd,1956.0,1040,0,1,1Story,2,3,Lvl,0,7200,Inside,60.0,3,0,90,RL,0.0,None,None,0,6,NAmes,0,4,3,2,0,3,Gable,Normal,0,6,0.0,0,2009,2.0,0,1460.0,1949.5
1844,0,0,None,2,1Fam,1,3,976.0,0.0,2,6,1.0,0.0,2,868.0,Y,Norm,4,0,4,2,VinylSd,VinylSd,4,2,1,PConc,2,6,620.0,2.0,5,0,5,Attchd,2005.0,1844,0,0,1Story,1,2,Lvl,0,10994,Corner,88.0,0,0,20,RL,366.0,Stone,None,0,9,SawyerW,44,4,7,2,0,3,Gable,Abnorml,0,7,1844.0,165,2009,3.0,209,4308.0,2005.5
1053,795,0,Pave,4,1Fam,4,3,0.0,0.0,6,6,0.0,0.0,4,833.0,Y,Norm,4,0,4,3,Wd Sdng,Wd Sdng,4,2,1,BrkTil,1,6,370.0,2.0,5,3,5,Detchd,1922.0,1848,1,2,1.5Fin,1,2,Bnk,0,13053,Inside,64.0,3,0,50,RL,0.0,None,None,0,6,BrkSide,0,6,5,0,0,3,Gambrel,Normal,220,8,833.0,0,2008,1.5,220,3051.0,1961.5
