1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Electrical,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,Num_Bathrooms,ExtStructSF,HouseSF,YearRemodAgg,Alley_Grvl,Alley_None,Alley_Pave,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
1042,534,0,3,4,3,0.0,0.0,6,6,0.0,0.0,4,1042.0,4,0,4,3,4,2,1,1,6,225.0,1.0,5,3,5,1928.0,1576,0,0,1,3,0,6240,52.0,3,0,50,0.0,0,8,0,5,4,2,0,3,0,8,1042.0,0,2006,1.0,0,2843.0,1939.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1298,0,0,3,4,3,1258.0,0.0,2,6,1.0,0.0,2,40.0,4,0,4,2,4,5,1,2,6,403.0,2.0,5,3,5,1985.0,1298,0,4,1,2,0,11200,68.0,3,0,20,85.0,0,5,26,4,5,2,0,3,0,5,1298.0,165,2006,3.0,191,2999.0,1985.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
860,704,0,3,4,3,275.0,0.0,5,6,0.0,0.0,4,429.0,4,0,4,3,4,2,1,1,6,234.0,1.0,5,3,5,1941.0,1564,1,0,1,1,0,12000,75.0,3,0,70,0.0,0,7,0,6,6,2,0,3,0,7,704.0,0,2009,1.5,0,2502.0,1945.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
572,539,0,2,4,3,0.0,0.0,6,6,0.0,0.0,4,572.0,4,176,4,3,4,2,1,1,6,288.0,1.0,5,3,5,1982.0,1111,0,4,1,3,0,5700,68.0,3,0,50,0.0,0,8,0,6,6,2,0,3,0,5,572.0,0,2008,1.0,176,1971.0,1938.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
832,650,0,3,4,3,624.0,0.0,0,6,0.0,1.0,4,26.0,4,0,2,3,4,3,0,1,6,324.0,2.0,5,3,5,1930.0,1482,0,0,1,3,0,9000,50.0,3,0,70,0.0,0,7,0,8,6,2,0,3,0,7,650.0,0,2009,1.5,0,2456.0,1954.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
932,0,0,2,4,3,0.0,0.0,6,6,0.0,0.0,4,932.0,0,214,4,3,0,2,1,1,6,306.0,1.0,5,3,5,1950.0,932,0,0,1,2,0,8280,57.0,0,0,20,0.0,0,11,0,4,5,2,0,3,0,4,932.0,0,2007,1.0,214,2170.0,1950.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1466,0,0,3,4,3,176.0,0.0,1,6,0.0,0.0,4,1290.0,4,0,4,3,4,2,2,1,6,528.0,2.0,5,0,5,1959.0,1466,1,4,1,1,0,17755,134.0,3,0,20,132.0,0,11,140,3,4,2,0,3,100,6,1466.0,0,2006,1.5,240,3460.0,1959.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1811,0,0,2,4,3,296.0,547.0,0,2,0.0,0.0,4,230.0,4,280,4,3,4,2,1,1,6,470.0,2.0,5,0,5,1956.0,1811,0,0,1,0,0,14115,90.0,0,0,20,0.0,0,7,0,6,5,2,0,3,0,6,1073.0,0,2006,1.0,280,3354.0,1980.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
816,0,0,2,4,0,538.0,0.0,0,6,0.0,0.0,4,278.0,4,96,2,2,4,3,0,1,6,432.0,1.0,5,3,5,2002.0,816,0,0,1,3,0,5890,68.0,3,0,30,0.0,0,6,0,7,5,2,0,3,0,5,816.0,0,2008,1.0,96,2064.0,1968.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
902,918,0,4,4,1,454.0,0.0,0,6,0.0,0.0,4,410.0,4,0,4,3,0,2,2,1,6,492.0,2.0,5,3,5,1965.0,1820,2,4,1,2,0,13700,68.0,0,0,60,288.0,0,5,84,5,6,2,0,3,273,8,864.0,60,2008,2.0,417,3176.0,1976.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1437,0,0,3,4,1,1157.0,0.0,0,6,1.0,0.0,2,280.0,4,0,2,2,4,1,1,2,6,528.0,2.0,5,2,5,1976.0,1437,0,4,1,2,0,10768,90.0,0,0,20,0.0,0,7,21,7,4,2,0,3,180,6,1437.0,0,2007,3.0,201,3402.0,1990.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1265,0,96,3,4,1,633.0,0.0,0,6,0.0,1.0,4,586.0,4,0,2,3,2,2,1,2,6,502.0,2.0,5,2,5,1965.0,1265,0,2,1,2,0,9350,85.0,3,0,80,0.0,0,10,92,7,4,2,0,3,0,6,1219.0,0,2008,2.5,188,2986.0,1982.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1314,0,0,2,4,3,904.0,0.0,2,6,1.0,0.0,2,410.0,4,0,4,2,4,2,1,2,6,626.0,2.0,5,2,5,2008.0,1314,0,0,1,2,0,5001,34.0,0,0,120,166.0,0,7,62,4,6,2,0,3,0,6,1314.0,172,2009,3.0,234,3254.0,2007.5,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1580,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1580.0,4,0,4,2,4,3,0,2,6,830.0,3.0,5,2,5,2008.0,1580,0,0,1,2,0,11932,92.0,3,0,20,186.0,0,6,24,4,7,2,0,3,0,7,1580.0,0,2008,2.0,24,3990.0,2007.5,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
943,933,0,4,4,3,442.0,0.0,0,6,0.0,0.0,4,459.0,4,0,4,2,4,5,1,2,6,540.0,2.0,5,2,2,1974.0,1876,1,4,1,2,0,9120,76.0,3,0,60,270.0,0,7,69,5,5,2,0,3,0,8,901.0,0,2008,2.5,69,3317.0,1974.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
855,601,0,3,4,3,311.0,0.0,0,6,0.0,0.0,2,544.0,4,0,4,3,4,5,1,2,6,440.0,2.0,5,3,5,1978.0,1456,1,1,1,3,0,2280,24.0,3,0,160,0.0,0,7,0,4,5,2,0,3,0,7,855.0,26,2010,2.5,26,2751.0,1978.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1640,0,216,3,4,3,728.0,0.0,1,6,1.0,0.0,4,568.0,4,0,4,2,4,2,1,1,6,924.0,2.0,5,3,5,1993.0,1640,0,0,1,2,0,14778,68.0,0,0,20,72.0,0,11,0,6,5,2,0,3,0,7,1296.0,108,2008,2.0,324,3860.0,1980.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
894,0,0,3,4,3,492.0,0.0,1,6,0.0,0.0,2,402.0,4,0,4,3,4,4,1,1,6,450.0,2.0,5,0,5,1968.0,894,0,2,1,3,0,8724,109.0,3,0,20,0.0,0,5,0,4,4,2,0,3,0,5,894.0,0,2007,1.0,0,2238.0,1968.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1258,0,0,0,4,0,1198.0,0.0,2,6,2.0,0.0,2,0.0,4,0,4,3,4,3,0,0,6,400.0,2.0,5,3,1,1969.0,1258,2,4,2,3,0,12900,60.0,3,0,90,0.0,0,1,0,3,3,2,0,3,0,6,1198.0,120,2008,3.0,120,2856.0,1969.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1432,0,0,2,4,1,680.0,391.0,0,5,1.0,0.0,2,289.0,4,0,4,3,4,5,1,1,6,588.0,2.0,5,3,5,1978.0,1432,1,0,1,2,0,16157,68.0,0,0,80,0.0,0,6,180,6,4,2,0,3,0,5,1360.0,168,2007,2.5,348,3380.0,1978.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1502,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1502.0,4,0,4,2,4,3,0,2,6,644.0,2.0,5,2,5,2009.0,1502,0,0,1,2,0,9541,79.0,0,0,20,268.0,0,9,114,4,6,2,0,3,0,7,1502.0,0,2009,2.0,114,3648.0,2009.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1694,0,0,3,4,0,0.0,0.0,6,6,0.0,0.0,2,1694.0,4,0,4,2,4,3,0,2,6,776.0,3.0,5,2,5,2008.0,1694,0,0,1,2,0,10475,64.0,0,0,20,72.0,0,2,33,4,7,2,0,3,0,7,1694.0,160,2010,2.0,193,4164.0,2008.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
959,712,0,3,4,3,786.0,0.0,2,6,1.0,0.0,2,173.0,4,0,4,3,4,5,1,2,6,472.0,2.0,5,0,5,2000.0,1671,1,0,1,3,0,10852,58.0,0,0,60,0.0,0,2,38,4,5,2,0,3,0,7,959.0,0,2006,3.5,38,3102.0,2000.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1236,872,0,4,4,3,626.0,0.0,5,6,0.0,0.0,4,501.0,4,0,4,3,4,5,2,2,6,540.0,2.0,5,3,5,1935.0,2108,0,0,1,2,0,13728,120.0,3,0,70,0.0,0,7,0,6,5,2,0,3,90,7,1127.0,0,2008,2.0,90,3775.0,1960.5,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1118,0,0,3,4,0,522.0,0.0,0,6,1.0,0.0,4,574.0,4,0,4,3,0,4,1,1,6,358.0,1.0,5,0,5,1977.0,1118,0,4,1,3,0,9880,76.0,3,0,80,0.0,0,7,0,5,5,2,576,2,0,6,1096.0,203,2008,2.0,203,2572.0,1977.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1261,0,0,3,4,3,662.0,0.0,0,6,1.0,0.0,4,599.0,4,0,4,3,4,5,1,1,6,433.0,2.0,5,2,5,1958.0,1261,0,0,1,3,0,9120,76.0,3,0,20,0.0,1400,11,0,5,5,2,0,3,288,6,1261.0,0,2008,2.0,288,2955.0,1958.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
625,625,0,2,4,3,0.0,0.0,6,6,0.0,0.0,2,625.0,4,0,4,2,4,3,0,2,6,625.0,2.0,5,0,5,2006.0,1250,1,0,1,2,0,4017,35.0,0,0,160,0.0,0,3,54,4,6,2,0,3,0,5,625.0,0,2008,2.5,54,2500.0,2006.5,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1636,971,0,3,4,3,152.0,469.0,5,1,0.0,0.0,4,977.0,4,0,4,3,2,2,1,3,0,0.0,0.0,3,1,3,0.0,3086,0,4,1,0,0,18030,138.0,0,479,50,0.0,0,3,0,5,4,2,0,3,0,12,1598.0,122,2007,3.0,122,4684.0,1970.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1170,1175,0,4,4,3,503.0,0.0,5,6,0.0,0.0,2,449.0,4,0,4,3,4,2,1,2,6,360.0,2.0,5,3,5,1932.0,2345,1,4,1,3,0,16560,80.0,0,0,70,0.0,0,7,0,7,5,2,0,3,0,9,952.0,0,2006,2.5,0,3657.0,1941.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
