1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExtStructSF,ExterCond,ExterQual,Exterior1st,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseSF,HouseStyle,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,Num_Bathrooms,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,YearRemodAgg
1726,0,0,Pave,2,4,3,0.0,0.0,6,6,0.0,0.0,2,1726.0,Y,Norm,Norm,4,0,254,4,2,VinylSd,4,2,1,PConc,2,6,561.0,2.0,5,0,5,Attchd,2008.0,1726,1,GasA,0,4013.0,1Story,1,2,0,3830,72.5,0,0,280.0,Stone,None,0,1,Somerst,2.5,254,4,5,2,0,3,CompShg,0,Pave,6,1726.0,0,2009,2008.0
1256,0,0,Pave,1,4,3,962.0,0.0,2,6,1.0,0.0,2,183.0,Y,Norm,Norm,4,0,169,4,2,VinylSd,4,2,1,PConc,1,6,641.0,2.0,5,0,5,Attchd,2008.0,1256,1,GasA,0,3042.0,1Story,1,2,0,4217,72.5,0,0,252.0,Stone,None,0,3,Somerst,2.5,169,4,5,2,0,3,CompShg,0,Pave,5,1145.0,0,2009,2008.0
756,756,0,None,2,4,3,507.0,0.0,2,6,1.0,0.0,2,249.0,Y,Norm,Norm,4,0,32,4,2,MetalSd,4,3,0,PConc,2,6,440.0,2.0,5,3,5,Detchd,2000.0,1512,1,GasA,0,2708.0,2Story,1,2,0,2998,34.0,3,0,513.0,BrkFace,None,0,8,Somerst,3.5,32,4,5,2,0,3,CompShg,0,Pave,4,756.0,0,2009,2000.0
713,739,0,None,3,4,3,549.0,0.0,2,6,1.0,0.0,2,142.0,Y,Norm,Norm,4,0,34,4,2,MetalSd,4,3,0,PConc,2,6,506.0,2.0,5,3,5,Detchd,1999.0,1452,1,GasA,0,2649.0,2Story,1,2,0,3768,35.0,3,0,218.0,BrkFace,None,0,9,Somerst,3.5,34,4,6,2,0,3,CompShg,0,Pave,6,691.0,0,2009,1999.0
1694,0,225,None,2,1,1,1252.0,136.0,2,0,1.0,0.0,2,306.0,Y,Norm,Norm,4,0,846,0,0,MetalSd,4,2,1,CBlock,2,6,642.0,2.0,5,0,5,Attchd,1977.0,1694,0,GasA,0,4030.0,1Story,1,0,0,14694,80.0,0,0,450.0,BrkFace,None,0,6,Veenker,3.0,120,8,7,2,0,3,CompShg,0,Pave,5,1694.0,501,2009,1992.5
1740,0,0,None,2,4,2,121.0,0.0,3,6,0.0,0.0,2,1619.0,Y,Norm,Norm,4,218,466,4,2,BrkFace,4,3,0,CBlock,1,6,540.0,2.0,5,2,5,Attchd,1981.0,1740,1,GasA,4,4020.0,1Story,1,2,0,15417,110.0,3,0,0.0,None,None,0,6,Veenker,1.5,20,4,6,2,0,3,CompShg,0,Pave,7,1740.0,228,2009,1981.0
1487,1012,0,None,4,4,3,0.0,0.0,6,6,0.0,0.0,4,392.0,Y,Feedr,Norm,4,0,64,2,2,Plywood,4,2,1,CBlock,2,6,527.0,2.0,5,3,5,Attchd,1976.0,2499,1,GasA,0,3418.0,SLvl,1,3,1,9600,80.0,3,0,200.0,BrkFace,None,0,1,Veenker,2.5,64,4,7,2,0,3,CompShg,0,Pave,5,392.0,0,2009,1976.0
1285,782,0,None,3,4,2,560.0,42.0,2,3,0.0,0.0,4,150.0,Y,PosN,Norm,4,0,337,4,3,VinylSd,4,5,2,CBlock,2,6,784.0,2.0,5,2,5,Attchd,1974.0,2067,1,GasA,4,3603.0,2Story,1,2,0,12732,80.0,0,0,0.0,None,None,0,6,NWAmes,2.5,40,5,6,2,0,3,CompShg,0,Pave,7,752.0,297,2009,1974.0
1271,1369,0,None,5,4,3,0.0,0.0,6,6,0.0,0.0,4,932.0,Y,PosA,Norm,4,0,288,4,3,MetalSd,4,5,1,PConc,2,6,515.0,2.0,5,2,5,Attchd,1967.0,2640,1,GasA,2,4087.0,2Story,1,2,0,10400,80.0,3,0,256.0,BrkFace,None,0,5,NWAmes,2.5,120,6,5,2,0,3,CompShg,168,Pave,8,932.0,0,2009,1982.0
1336,0,0,None,3,4,2,553.0,147.0,0,5,0.0,1.0,2,588.0,Y,Feedr,Norm,4,0,323,4,3,HdBoard,4,1,1,CBlock,2,6,502.0,2.0,5,2,5,Attchd,1969.0,1336,0,GasA,4,3126.0,1Story,1,3,0,9600,80.0,3,0,128.0,BrkFace,Shed,650,8,NWAmes,2.5,11,4,4,2,0,3,CompShg,0,Pave,6,1288.0,312,2009,1969.0
1216,0,0,None,3,4,0,955.0,0.0,1,6,1.0,0.0,4,261.0,Y,Feedr,Norm,4,0,0,4,3,HdBoard,2,3,0,CBlock,1,6,336.0,1.0,5,3,5,Attchd,1969.0,1216,0,GasA,4,2768.0,1Story,1,3,0,9000,75.0,3,0,200.0,BrkFace,None,0,8,NWAmes,2.0,0,4,5,2,0,3,CompShg,0,Pave,5,1216.0,0,2009,1969.0
1316,972,0,None,4,4,3,432.0,0.0,2,6,0.0,0.0,2,476.0,Y,Norm,Norm,4,0,549,2,3,HdBoard,4,5,2,PConc,1,6,520.0,2.0,5,2,5,Attchd,1977.0,2288,2,GasA,0,3716.0,2Story,1,2,0,13774,80.0,0,0,283.0,BrkFace,None,0,11,NWAmes,2.0,72,6,6,2,0,3,CompShg,156,Pave,8,908.0,321,2009,1984.5
864,0,0,None,2,4,3,648.0,0.0,1,6,0.0,1.0,4,216.0,Y,Norm,Norm,4,0,0,4,3,HdBoard,0,3,0,PConc,1,6,312.0,1.0,5,0,5,Attchd,1967.0,864,0,GasA,4,2040.0,1Story,1,3,0,7130,62.0,3,0,0.0,None,None,0,6,NAmes,1.5,0,5,4,2,0,3,CompShg,0,Pave,5,864.0,0,2009,1967.0
1568,0,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,4,1568.0,Y,Norm,Norm,4,0,200,4,3,HdBoard,4,3,0,CBlock,1,6,440.0,2.0,5,3,5,Attchd,1967.0,1568,1,GasA,4,3576.0,1Story,1,3,0,9600,80.0,3,0,0.0,None,None,0,3,NAmes,1.5,40,4,4,2,0,3,CompShg,0,Pave,7,1568.0,160,2009,1967.0
1165,896,0,None,4,4,3,698.0,0.0,0,6,0.0,1.0,4,467.0,Y,Norm,Norm,4,0,273,4,3,Plywood,4,5,1,CBlock,2,6,498.0,2.0,5,2,5,Attchd,1974.0,2061,1,GasA,2,3724.0,2Story,1,3,0,9600,80.0,3,0,252.0,BrkFace,None,0,5,NWAmes,3.0,77,4,6,2,0,3,CompShg,196,Pave,8,1165.0,0,2009,1974.0
1320,0,0,None,3,4,0,962.0,0.0,2,6,0.0,1.0,2,270.0,Y,Norm,Norm,4,0,20,4,3,HdBoard,4,2,1,CBlock,2,6,495.0,2.0,5,2,5,Attchd,1971.0,1320,0,GasA,1,3047.0,SFoyer,1,3,0,16500,80.0,3,0,509.0,BrkFace,None,0,5,NWAmes,2.5,20,4,5,2,0,3,CompShg,0,Pave,5,1232.0,0,2009,1971.0
894,0,360,None,2,4,3,734.0,0.0,0,6,1.0,0.0,4,160.0,Y,Norm,Norm,4,0,360,4,3,VinylSd,1,4,1,CBlock,1,6,396.0,2.0,5,3,5,Detchd,1988.0,894,0,GasA,2,2184.0,1Story,1,3,0,7436,60.0,3,0,0.0,None,None,0,8,NAmes,2.0,0,6,3,2,0,3,CompShg,0,Pave,5,894.0,0,2009,1960.0
864,0,0,None,3,4,3,403.0,0.0,1,6,0.0,0.0,4,461.0,Y,Norm,Norm,4,0,0,4,3,MetalSd,4,3,0,CBlock,1,6,308.0,1.0,5,3,5,Detchd,1960.0,864,0,GasA,0,2036.0,1Story,1,3,0,8125,65.0,3,0,0.0,None,None,0,9,NAmes,1.0,0,6,4,2,0,3,CompShg,0,Pave,5,864.0,0,2009,1959.0
1362,0,0,None,3,4,3,775.0,0.0,1,6,1.0,0.0,4,265.0,Y,Norm,Norm,4,84,84,4,3,Wd Sdng,2,2,1,CBlock,1,6,768.0,3.0,5,2,5,Attchd,1982.0,1362,0,GasA,4,3170.0,1Story,1,3,0,9450,73.0,0,0,160.0,BrkFace,None,0,5,NAmes,2.0,0,4,3,2,0,3,CompShg,0,Pave,6,1040.0,0,2009,1957.0
1728,0,0,None,3,4,3,625.0,201.0,1,3,1.0,0.0,4,222.0,Y,Norm,Norm,4,0,99,2,3,Wd Sdng,4,2,1,CBlock,2,2,576.0,2.0,5,3,5,Detchd,1956.0,1728,0,GasA,1,3352.0,1Story,1,3,0,13495,73.0,0,0,70.0,BrkFace,None,0,7,NAmes,3.0,99,5,4,2,0,3,CompShg,0,Pave,7,1048.0,0,2009,1956.0
1313,0,0,None,3,4,3,310.0,512.0,0,1,1.0,0.0,4,491.0,Y,Norm,Norm,4,0,321,4,3,Wd Sdng,2,5,1,CBlock,1,6,610.0,2.0,5,2,5,Attchd,1961.0,1313,1,GasA,4,3236.0,1Story,1,2,0,9350,85.0,3,0,217.0,BrkFace,None,0,2,NAmes,2.5,28,5,4,2,0,3,CompShg,121,Pave,6,1313.0,172,2009,1978.0
1292,0,0,None,3,4,3,998.0,0.0,3,6,1.0,0.0,4,294.0,Y,Norm,Norm,4,0,124,2,3,HdBoard,4,2,2,CBlock,1,6,520.0,2.0,5,3,5,Detchd,1964.0,1292,1,GasA,4,3104.0,1Story,1,3,0,10500,115.0,0,0,144.0,Stone,None,0,7,NAmes,2.5,32,4,4,2,0,3,CompShg,92,Pave,6,1292.0,0,2009,1964.0
825,1315,0,None,4,4,3,388.0,0.0,0,6,0.0,0.0,4,356.0,Y,Norm,Norm,4,264,304,2,3,MetalSd,2,5,1,CBlock,2,6,549.0,2.0,5,0,5,Attchd,1965.0,2140,1,GasA,4,3433.0,2Story,1,3,0,8970,73.0,0,0,0.0,None,None,0,6,NAmes,2.5,40,5,4,2,0,3,CompShg,0,Pave,7,744.0,0,2009,1965.0
1576,0,0,None,4,4,1,568.0,0.0,0,6,1.0,0.0,4,640.0,Y,Norm,Norm,4,0,85,4,3,HdBoard,4,4,1,CBlock,1,6,368.0,2.0,5,0,5,BuiltIn,1961.0,1576,0,GasA,0,3152.0,SLvl,1,2,0,11475,85.0,3,0,90.0,BrkFace,None,0,9,NAmes,2.0,0,5,5,2,0,3,CompShg,0,Pave,7,1208.0,85,2009,1961.0
960,0,0,None,2,4,3,100.0,247.0,5,0,1.0,0.0,4,613.0,Y,Norm,Norm,4,0,70,4,3,Wd Sdng,2,3,0,CBlock,1,6,330.0,1.0,5,2,5,Attchd,1955.0,960,0,GasA,2,2250.0,1Story,1,3,0,9768,68.0,3,0,0.0,None,None,0,2,NAmes,2.0,70,4,4,2,0,3,CompShg,0,Pave,5,960.0,0,2009,1955.0
1691,0,0,None,2,4,3,1173.0,0.0,5,6,1.0,0.0,4,507.0,Y,Feedr,Norm,4,260,327,4,2,BrkComm,2,3,0,CBlock,1,6,550.0,2.0,5,3,2,Attchd,1967.0,1691,0,GasA,4,3921.0,1Story,1,3,0,9900,90.0,3,0,0.0,None,None,0,4,NAmes,2.0,67,4,5,2,0,3,CompShg,0,Pave,5,1680.0,0,2009,1967.0
1453,0,0,None,3,4,3,1312.0,0.0,5,6,1.0,0.0,4,141.0,Y,Norm,Norm,4,0,337,4,3,MetalSd,0,5,1,CBlock,2,6,530.0,2.0,5,2,5,Attchd,1961.0,1453,0,GasA,0,3436.0,1Story,1,3,0,10573,92.0,0,0,3.0,BrkFace,None,0,4,NAmes,3.0,49,5,5,2,0,3,CompShg,288,Pave,6,1453.0,0,2009,1961.0
1567,0,0,None,2,4,3,1387.0,0.0,0,6,1.0,0.0,4,175.0,Y,Norm,Norm,4,0,452,2,3,MetalSd,1,2,2,CBlock,2,6,542.0,2.0,5,3,5,Attchd,1966.0,1567,0,GasA,2,3671.0,1Story,1,2,0,14695,80.0,0,0,210.0,BrkFace,None,0,7,NAmes,3.0,110,7,5,2,0,3,CompShg,342,Pave,5,1562.0,0,2009,1987.0
1144,0,0,None,3,4,3,856.0,0.0,0,6,1.0,0.0,4,313.0,Y,Norm,Norm,4,0,257,4,2,Wd Sdng,4,3,0,CBlock,1,6,286.0,1.0,5,2,5,Attchd,1956.0,1144,0,GasA,4,2599.0,1Story,1,3,0,8760,73.0,3,0,164.0,BrkFace,None,0,6,NAmes,2.0,0,6,4,2,0,3,CompShg,0,Pave,6,1169.0,257,2009,1956.0
1329,0,0,None,3,4,3,544.0,0.0,1,6,0.0,0.0,4,785.0,Y,Norm,Norm,4,203,203,4,3,Plywood,4,2,2,CBlock,1,6,441.0,2.0,5,3,5,Attchd,1960.0,1329,1,GasA,2,3099.0,1Story,1,3,0,12285,73.0,0,0,128.0,BrkFace,None,0,8,NAmes,1.5,0,5,6,2,0,3,CompShg,0,Pave,5,1329.0,0,2009,1960.0
988,0,0,None,3,4,3,708.0,0.0,0,6,1.0,0.0,4,280.0,Y,Norm,Norm,4,0,156,4,2,MetalSd,4,3,0,CBlock,2,6,297.0,1.0,5,3,5,Attchd,1959.0,988,0,GasA,4,2273.0,1Story,1,2,0,9240,66.0,0,0,0.0,None,None,0,6,NAmes,3.0,0,7,5,2,0,3,CompShg,0,Pave,6,988.0,156,2009,1978.5
1202,0,0,None,3,4,3,435.0,202.0,5,1,0.0,1.0,4,565.0,Y,Norm,Norm,4,120,155,4,3,BrkFace,1,3,0,CBlock,1,6,304.0,1.0,5,2,5,Attchd,1956.0,1202,0,GasA,4,2708.0,1Story,1,3,0,8750,70.0,3,0,0.0,None,None,0,11,NAmes,1.5,35,4,4,2,0,3,CompShg,0,Pave,6,1202.0,0,2009,1956.0
1382,0,0,None,3,4,3,172.0,483.0,5,3,0.0,1.0,4,727.0,Y,Norm,Norm,0,0,280,4,3,AsbShng,1,3,0,CBlock,1,6,350.0,1.0,5,3,5,Attchd,1955.0,1382,0,GasA,2,3114.0,1Story,1,2,0,8750,70.0,3,0,0.0,None,None,0,7,NAmes,1.5,0,4,4,2,0,3,CompShg,0,Pave,6,1382.0,280,2009,1955.0
1200,0,0,None,3,4,3,155.0,750.0,5,3,1.0,0.0,4,295.0,Y,Norm,Norm,4,140,329,4,3,Plywood,4,2,2,CBlock,1,6,294.0,1.0,5,3,5,Attchd,1956.0,1200,0,GasA,4,2694.0,1Story,1,3,0,10400,80.0,3,0,0.0,None,None,0,11,NAmes,2.0,189,4,3,2,0,3,CompShg,0,Pave,6,1200.0,0,2009,1956.0
1866,0,0,None,4,4,3,0.0,0.0,6,6,0.0,0.0,4,1866.0,Y,Norm,Norm,4,0,0,4,3,Wd Sdng,4,3,0,PConc,2,6,495.0,2.0,1,3,5,Detchd,1958.0,1866,0,GasA,0,4227.0,1Story,2,3,0,9482,76.0,3,0,657.0,BrkFace,None,0,12,NAmes,2.0,0,3,4,2,0,3,CompShg,0,Pave,8,1866.0,0,2009,1958.0
1062,0,0,None,3,4,3,490.0,0.0,0,6,1.0,0.0,4,572.0,Y,Norm,Norm,4,0,0,4,3,MetalSd,4,3,0,CBlock,1,6,297.0,1.0,5,3,5,Attchd,1954.0,1062,0,GasA,2,2421.0,1Story,1,3,0,8128,53.0,0,0,80.0,BrkFace,None,0,2,NAmes,2.0,0,6,5,2,0,3,CompShg,0,Pave,6,1062.0,0,2009,1954.0
1112,0,0,None,2,4,3,308.0,0.0,5,6,0.0,0.0,4,323.0,Y,Norm,Norm,0,0,255,4,3,MetalSd,4,3,0,CBlock,1,6,480.0,2.0,5,3,5,Basment,1951.0,1112,0,GasA,4,2223.0,1Story,1,3,0,13070,67.0,3,0,0.0,None,None,0,10,NAmes,1.0,0,4,4,2,0,3,CompShg,255,Pave,5,631.0,0,2009,1951.0
793,0,0,None,2,4,3,700.0,0.0,1,6,1.0,0.0,4,93.0,Y,Norm,Norm,4,0,0,2,3,MetalSd,4,3,0,CBlock,1,6,240.0,1.0,5,3,5,Detchd,1945.0,793,0,GasA,4,1826.0,1Story,1,1,0,8480,80.0,3,0,0.0,None,None,0,8,NAmes,2.0,0,5,4,2,0,3,CompShg,0,Pave,4,793.0,0,2009,1947.5
1031,0,0,None,2,4,3,931.0,0.0,2,6,1.0,0.0,4,100.0,Y,Norm,Norm,4,0,0,4,2,Wd Sdng,2,3,0,CBlock,1,6,230.0,1.0,5,3,5,Attchd,1952.0,1031,0,GasA,2,2292.0,1Story,1,2,0,7626,60.0,3,0,0.0,None,None,0,3,NAmes,2.0,0,7,4,2,0,3,CompShg,0,Pave,5,1031.0,0,2009,1978.5
1210,0,0,None,2,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,Y,Norm,Norm,0,100,308,4,3,Wd Sdng,2,3,0,Slab,1,6,616.0,1.0,5,0,5,Attchd,1953.0,1210,1,GasA,4,1826.0,1Story,1,3,0,9533,75.0,3,0,140.0,BrkFace,None,0,8,NAmes,1.5,0,4,4,2,0,3,CompShg,0,Pave,7,0.0,208,2009,1953.0
801,726,0,None,3,4,2,699.0,0.0,0,6,1.0,0.0,4,0.0,Y,Artery,Norm,0,134,134,4,3,WdShing,1,2,1,CBlock,1,6,410.0,2.0,5,3,5,Attchd,1948.0,1527,1,GasA,0,2636.0,2Story,1,3,0,11419,78.0,3,0,0.0,None,None,0,12,NAmes,2.5,0,6,6,2,0,3,CompShg,0,Pave,6,699.0,0,2009,1973.5
1200,0,0,None,3,4,3,390.0,0.0,1,6,0.0,0.0,4,810.0,Y,Norm,Norm,4,0,126,4,3,Wd Sdng,1,3,0,CBlock,1,6,246.0,1.0,5,0,5,Attchd,1950.0,1200,0,GasA,4,2646.0,1Story,1,3,0,9600,60.0,3,0,0.0,None,None,0,8,NAmes,1.0,0,5,4,2,0,3,CompShg,0,Pave,6,1200.0,126,2009,1950.0
792,0,0,None,2,4,3,0.0,0.0,6,6,0.0,0.0,4,792.0,Y,Norm,Norm,0,0,90,4,3,MetalSd,4,3,0,CBlock,1,6,366.0,1.0,5,3,1,Attchd,1958.0,792,0,GasA,2,1950.0,1Story,1,3,0,5470,53.0,3,0,0.0,None,None,0,8,OldTown,1.0,90,4,2,2,0,3,CompShg,0,Pave,4,792.0,0,2009,1958.0
676,676,0,None,4,4,3,0.0,0.0,6,6,0.0,1.0,4,676.0,Y,Norm,Norm,4,128,315,2,3,VinylSd,4,3,0,BrkTil,2,6,720.0,2.0,5,3,5,Detchd,1939.0,1352,0,GasA,0,2748.0,2Story,1,2,0,10800,60.0,3,0,0.0,None,None,0,8,OldTown,2.5,0,6,4,2,0,3,CompShg,0,Pave,7,676.0,187,2009,1972.5
717,322,0,None,2,4,3,0.0,0.0,6,6,0.0,0.0,1,405.0,Y,Norm,Norm,4,168,279,2,2,MetalSd,4,3,0,BrkTil,1,6,281.0,1.0,5,3,5,Detchd,1940.0,1039,0,GasA,2,1725.0,2Story,1,3,0,8146,80.0,3,0,0.0,None,None,0,5,OldTown,1.0,0,7,3,0,0,3,CompShg,111,Pave,6,405.0,0,2009,1951.5
1078,0,0,Grvl,3,4,3,0.0,0.0,6,6,0.0,0.0,4,1054.0,Y,Norm,Norm,4,0,112,4,3,MetalSd,1,3,0,BrkTil,1,6,264.0,1.0,5,3,5,Detchd,1987.0,1078,0,GasA,0,2396.0,1Story,1,0,0,10230,60.0,3,0,0.0,None,None,0,12,OldTown,1.0,0,6,4,0,0,3,CompShg,112,Pave,6,1054.0,0,2009,1937.5
1313,0,0,Grvl,3,4,3,0.0,0.0,6,6,0.0,0.0,4,1313.0,Y,Norm,Norm,4,432,432,4,3,MetalSd,4,5,1,BrkTil,2,3,528.0,2.0,5,3,5,Detchd,1954.0,2377,0,GasA,4,4218.0,1.5Fin,1,2,0,10410,60.0,3,1064,0.0,None,None,0,6,OldTown,2.0,0,4,3,2,0,3,CompShg,0,Pave,8,1313.0,0,2009,1932.5
930,760,0,None,4,4,3,0.0,0.0,6,6,0.0,0.0,4,560.0,Y,Artery,Norm,4,112,112,2,2,VinylSd,4,3,0,PConc,2,6,624.0,2.0,5,3,5,Detchd,2008.0,1690,0,GasA,0,2874.0,2Story,1,2,0,7200,60.0,3,0,0.0,None,None,0,8,OldTown,2.0,0,8,6,2,0,3,CompShg,0,Pave,5,560.0,0,2009,1959.0
599,0,0,None,2,4,3,0.0,0.0,6,6,1.0,0.0,1,416.0,N,Artery,Norm,0,0,81,4,1,Stucco,4,3,0,PConc,1,6,0.0,0.0,3,1,3,None,0.0,599,0,GasA,2,1015.0,1Story,1,2,0,5400,90.0,3,0,0.0,None,None,0,6,OldTown,2.0,81,4,1,0,0,3,CompShg,0,Pave,4,416.0,0,2009,1945.0
846,0,0,Grvl,2,4,3,0.0,0.0,6,6,0.0,0.0,4,720.0,N,Norm,Norm,4,0,0,4,3,Wd Sdng,4,3,0,BrkTil,1,6,576.0,2.0,5,0,5,Detchd,1980.0,846,0,GasA,4,2142.0,1Story,1,2,0,10800,60.0,3,0,0.0,None,None,0,6,OldTown,1.0,0,6,4,0,0,3,CompShg,0,Pave,4,720.0,0,2009,1935.0
725,0,0,Grvl,1,4,3,0.0,0.0,6,6,0.0,0.0,4,630.0,Y,Norm,Norm,0,0,30,4,3,VinylSd,4,3,0,BrkTil,1,6,320.0,1.0,5,3,5,Detchd,1959.0,725,1,GasA,4,1675.0,1Story,1,3,0,10800,60.0,3,0,0.0,None,None,0,11,OldTown,1.5,30,4,2,2,0,3,CompShg,0,Pave,4,630.0,0,2009,1944.0
1248,1296,0,None,6,4,3,0.0,0.0,6,6,0.0,0.0,4,1248.0,Y,Artery,Norm,4,0,0,4,3,MetalSd,4,3,0,CBlock,2,6,907.0,3.0,5,2,5,Attchd,1969.0,2544,2,GasA,4,4699.0,2Story,2,3,0,9671,81.0,3,0,480.0,Stone,None,0,8,NAmes,3.0,0,4,5,2,0,3,CompShg,0,Pave,12,1248.0,0,2009,1969.0
1380,0,0,None,3,4,3,384.0,0.0,5,6,0.0,0.0,4,996.0,Y,Norm,Norm,4,0,216,4,3,HdBoard,1,3,0,CBlock,1,6,364.0,1.0,5,3,5,Attchd,1963.0,1380,1,GasA,1,3124.0,1Story,1,3,0,10143,83.0,3,0,295.0,BrkFace,None,0,6,NAmes,1.5,0,6,5,2,0,3,CompShg,216,Pave,6,1380.0,0,2009,1963.0
1040,0,0,None,3,0,3,872.0,60.0,1,5,1.0,0.0,4,108.0,Y,Norm,Norm,4,156,156,4,1,HdBoard,2,4,1,CBlock,1,2,480.0,2.0,5,2,5,Attchd,1967.0,1040,0,GasA,2,2560.0,1Story,1,3,0,11500,77.0,0,0,0.0,None,None,0,5,NAmes,2.0,0,3,5,2,0,3,CompShg,0,Pave,6,1040.0,0,2009,1967.0
951,0,0,None,2,4,2,745.0,0.0,2,6,1.0,0.0,4,206.0,Y,Norm,Norm,4,42,42,2,2,Wd Sdng,4,3,0,CBlock,1,6,480.0,2.0,5,3,5,Detchd,1985.0,951,0,GasA,2,2382.0,1Story,1,2,0,8010,62.0,3,0,0.0,None,Shed,450,9,NAmes,2.0,0,8,5,2,0,3,CompShg,0,Pave,6,951.0,0,2009,1982.5
1105,0,0,None,3,4,3,546.0,0.0,5,6,0.0,0.0,4,559.0,Y,Norm,Norm,0,0,0,4,3,Plywood,4,3,0,CBlock,1,6,308.0,1.0,5,3,5,Detchd,1957.0,1105,0,GasA,2,2518.0,1Story,1,3,0,10454,90.0,0,0,143.0,Stone,None,0,4,NAmes,1.0,0,5,5,2,0,3,CompShg,0,Pave,5,1105.0,0,2009,1957.0
1142,0,0,None,2,4,1,0.0,0.0,6,6,0.0,0.0,2,160.0,Y,Norm,Norm,4,64,92,4,3,Wd Sdng,4,2,1,CBlock,1,6,384.0,1.0,5,2,5,Basment,1958.0,1142,0,GasA,1,1686.0,1Story,1,3,1,9000,80.0,0,0,82.0,BrkFace,None,0,4,NAmes,1.0,28,5,5,2,0,3,Tar&Grv,0,Pave,5,160.0,0,2009,1958.0
765,368,0,None,3,4,0,621.0,0.0,5,6,0.0,0.0,4,174.0,N,Artery,Norm,4,0,231,4,3,Wd Sdng,4,3,0,CBlock,1,6,900.0,2.0,5,3,5,Detchd,1989.0,1133,0,GasA,2,2828.0,1.5Fin,1,3,0,8064,60.0,3,0,0.0,None,None,0,12,NAmes,1.0,0,4,5,2,0,3,CompShg,231,Pave,5,795.0,0,2009,1950.0
1041,0,0,None,3,4,3,0.0,0.0,6,6,0.0,0.0,4,1041.0,Y,Norm,Norm,4,0,0,4,3,BrkFace,1,3,0,CBlock,1,6,294.0,1.0,5,2,5,Attchd,1958.0,1041,0,GasA,2,2376.0,1Story,1,3,0,7350,71.0,3,0,0.0,None,None,0,3,NAmes,1.0,0,5,4,2,0,3,CompShg,0,Pave,6,1041.0,0,2009,1958.0
732,0,0,None,2,1,3,630.0,102.0,0,1,1.0,0.0,4,0.0,Y,Norm,Norm,4,0,68,2,3,MetalSd,4,3,0,CBlock,1,6,240.0,1.0,5,3,5,Detchd,1952.0,732,0,GasA,4,1704.0,1Story,1,3,0,7200,60.0,3,0,0.0,None,None,0,9,NAmes,2.0,68,6,4,2,0,3,CompShg,0,Pave,4,732.0,0,2009,1952.0
1183,0,0,None,3,4,0,433.0,95.0,2,5,1.0,0.0,2,0.0,Y,Norm,Norm,4,0,0,4,3,BrkFace,1,3,0,CBlock,1,6,288.0,1.0,5,2,5,Attchd,1959.0,1183,0,GasA,4,1999.0,SLvl,1,3,0,8000,80.0,3,0,0.0,None,None,0,7,NAmes,2.0,0,4,4,2,0,3,CompShg,0,Pave,6,528.0,0,2009,1959.0
832,629,0,None,4,4,3,0.0,0.0,6,6,0.0,0.0,4,832.0,Y,Artery,Norm,1,0,204,4,3,MetalSd,4,3,0,CBlock,2,6,384.0,1.0,5,3,5,Detchd,1949.0,1461,0,GasA,4,2677.0,1.5Fin,1,3,0,10800,60.0,3,0,0.0,None,None,0,8,NAmes,2.0,204,6,3,2,0,3,CompShg,0,Pave,6,832.0,0,2009,1972.5
1064,0,0,None,3,4,3,120.0,0.0,3,6,0.0,0.0,4,744.0,Y,Artery,Norm,4,0,216,4,3,MetalSd,4,3,0,CBlock,1,6,576.0,2.0,5,3,5,Detchd,1994.0,1495,0,GasA,4,2935.0,1.5Fin,1,3,0,8064,60.0,3,431,0.0,None,None,0,8,NAmes,1.0,36,6,5,2,0,3,CompShg,0,Pave,6,864.0,180,2009,1971.0
993,813,0,None,4,4,3,0.0,0.0,6,6,0.0,0.0,4,780.0,Y,Norm,Norm,4,0,55,4,3,HdBoard,4,3,0,CBlock,1,6,483.0,2.0,5,3,5,Attchd,1964.0,1806,1,GasA,4,3069.0,2Story,1,3,0,7570,76.0,3,0,420.0,BrkFace,None,0,3,NAmes,1.5,55,4,5,2,0,3,CompShg,0,Pave,8,780.0,0,2009,1964.0
941,0,0,None,2,4,0,941.0,0.0,2,6,1.0,0.0,2,0.0,Y,Norm,Norm,4,0,40,2,3,Plywood,4,3,0,CBlock,1,6,564.0,2.0,5,3,5,Attchd,1978.0,941,0,GasA,2,2446.0,SFoyer,1,2,0,8604,75.0,0,0,124.0,BrkFace,None,0,11,NAmes,2.0,40,6,4,2,0,3,CompShg,0,Pave,4,941.0,0,2009,1978.0
