1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Electrical,EnclosedPorch,ExtStructSF,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,HouseSF,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MasVnrArea,MiscVal,MoSold,Num_Bathrooms,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YrSold,YearRemodAgg,Alley_Grvl,Alley_None,Alley_Pave,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Street_Grvl,Street_Pave
1432,0,0,3,4,0,379.0,0.0,2,6,0.0,0.0,0,1043.0,4,0,347,4,2,4,2,1,2,6,492.0,2.0,5,0,5,2006.0,1432,0,0,3346.0,1,2,0,9139,76.0,0,0,206.0,0,9,2.0,50,4,7,2,0,3,0,7,1422.0,297,2009,2006.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2490,0,0,2,4,1,2158.0,0.0,2,6,1.0,0.0,0,300.0,4,0,296,4,0,0,2,2,2,6,795.0,3.0,5,0,5,2005.0,2490,0,0,5743.0,1,0,0,11128,85.0,3,0,198.0,0,10,3.0,226,4,8,2,0,3,0,9,2458.0,70,2009,2005.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1436,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,0,1436.0,4,0,121,4,2,4,3,0,2,6,529.0,2.0,5,0,5,2008.0,1436,0,0,3401.0,1,2,0,7993,90.0,0,0,0.0,0,10,2.0,121,4,6,2,0,3,0,6,1436.0,0,2009,2008.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1402,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1402.0,4,0,331,4,2,4,3,0,2,6,625.0,2.0,5,2,5,2008.0,1402,0,0,3429.0,1,2,0,8640,72.0,3,0,0.0,0,5,2.0,126,4,6,2,0,3,0,7,1402.0,205,2009,2008.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1530,0,0,3,4,0,0.0,0.0,6,6,0.0,0.0,2,1530.0,4,0,348,4,2,4,2,1,2,6,984.0,3.0,5,2,5,2008.0,1530,0,0,4044.0,1,2,0,12606,112.0,0,0,120.0,0,5,2.0,136,4,8,2,0,3,0,7,1530.0,212,2009,2007.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1448,0,0,2,4,3,24.0,0.0,2,6,0.0,0.0,2,1348.0,4,0,140,4,2,4,2,1,2,6,692.0,2.0,5,2,5,2006.0,1448,0,0,3512.0,1,2,0,7500,75.0,3,0,238.0,0,6,2.0,140,4,7,2,0,3,0,6,1372.0,0,2009,2006.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
909,886,0,3,1,3,682.0,0.0,2,6,1.0,0.0,0,218.0,4,0,213,4,2,4,2,1,2,6,782.0,3.0,5,0,5,2006.0,1795,1,0,3477.0,1,2,0,10603,84.0,3,0,121.0,0,7,3.5,45,4,7,2,0,3,0,8,900.0,168,2009,2006.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1836,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1836.0,4,0,175,4,2,4,2,1,2,6,517.0,2.0,5,0,5,2009.0,1836,0,0,4189.0,1,2,0,8125,65.0,3,0,288.0,0,10,2.0,175,4,7,2,0,3,0,8,1836.0,0,2009,2008.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1662,0,0,3,4,3,1430.0,0.0,2,6,1.0,0.0,2,222.0,4,0,288,4,2,4,2,1,2,6,711.0,3.0,5,2,5,2006.0,1662,0,0,4025.0,1,0,0,10625,85.0,3,0,0.0,0,3,3.0,120,4,6,2,0,3,0,8,1652.0,168,2009,2006.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1553,0,0,3,4,3,771.0,360.0,2,0,1.0,0.0,2,422.0,4,0,280,4,2,4,3,0,2,6,588.0,2.0,5,2,5,2003.0,1553,0,0,3694.0,1,2,0,8736,68.0,0,0,0.0,0,8,3.0,88,4,6,2,0,3,0,6,1553.0,192,2009,2003.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
812,841,0,3,4,3,410.0,0.0,2,6,1.0,0.0,2,402.0,4,0,45,4,2,4,3,0,2,6,628.0,2.0,5,2,5,2003.0,1653,1,0,3093.0,1,2,0,8127,65.0,0,0,0.0,0,3,3.5,45,4,6,2,0,3,0,6,812.0,0,2009,2003.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1218,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1218.0,4,0,178,4,2,4,3,0,1,6,576.0,2.0,5,2,5,2007.0,1218,1,0,3012.0,1,2,0,9605,80.0,3,0,0.0,0,4,1.5,178,5,6,2,0,3,0,6,1218.0,0,2009,2007.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1141,0,0,3,1,3,54.0,0.0,2,6,1.0,0.0,2,1087.0,4,0,182,4,2,4,3,0,1,6,484.0,2.0,5,2,5,2006.0,1141,1,0,2766.0,1,2,0,7500,63.0,3,0,0.0,0,6,2.5,0,4,6,2,0,3,0,6,1141.0,182,2009,2006.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1158,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1158.0,4,0,50,4,3,4,3,0,1,6,0.0,0.0,3,1,3,0.0,1158,1,0,2316.0,1,2,0,7500,63.0,3,0,0.0,0,8,1.5,50,4,5,2,0,3,0,5,1158.0,0,2009,2004.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
871,941,0,3,4,1,0.0,0.0,6,6,0.0,0.0,2,835.0,4,0,237,4,2,4,3,0,2,6,478.0,2.0,5,2,5,2004.0,1812,1,0,3125.0,1,2,0,10628,96.0,0,0,0.0,0,1,2.5,91,4,6,2,0,3,0,8,835.0,146,2009,2004.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1512,0,0,3,4,1,516.0,774.0,1,5,0.0,0.0,2,222.0,4,0,246,4,2,4,3,0,2,6,845.0,3.0,5,2,5,2004.0,1512,0,0,3869.0,1,2,0,10141,76.0,0,0,264.0,0,1,2.0,36,4,7,2,0,3,0,6,1512.0,210,2009,2004.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1114,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1114.0,4,0,350,4,2,4,3,0,1,6,576.0,2.0,5,3,5,2005.0,1114,1,0,2804.0,1,2,0,13072,63.0,3,0,0.0,0,5,1.5,102,4,6,2,0,3,0,6,1114.0,248,2009,2004.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1114,0,0,3,4,3,0.0,0.0,6,6,0.0,0.0,2,1114.0,4,0,39,4,3,4,3,0,1,6,0.0,0.0,3,1,3,0.0,1114,1,0,2228.0,1,2,0,13072,63.0,3,0,0.0,0,8,1.5,39,4,4,2,0,3,0,6,1114.0,0,2009,2004.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1114,0,0,3,4,3,836.0,0.0,2,6,1.0,0.0,2,278.0,4,0,42,4,3,4,3,0,2,6,576.0,2.0,5,3,5,2004.0,1114,0,0,2804.0,1,2,0,12450,60.0,3,0,0.0,0,6,3.0,42,4,4,2,0,3,0,6,1114.0,0,2009,2003.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1450,0,0,2,4,3,0.0,0.0,6,6,0.0,0.0,2,1450.0,4,0,93,4,2,4,3,0,2,6,788.0,3.0,5,2,5,2008.0,1450,0,0,3688.0,1,2,0,7328,61.0,3,0,140.0,0,2,2.0,93,4,6,2,0,3,0,6,1450.0,0,2009,2008.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
913,1209,0,4,4,3,637.0,0.0,2,6,1.0,0.0,2,276.0,4,0,74,4,2,4,5,1,2,6,559.0,2.0,5,2,5,1997.0,2122,1,0,3594.0,1,2,0,11492,43.0,0,0,132.0,0,4,3.5,74,4,6,2,0,3,0,8,913.0,0,2009,1996.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
833,897,0,3,1,3,52.0,364.0,2,5,0.0,0.0,2,400.0,4,0,259,2,2,4,3,0,2,6,528.0,2.0,5,2,5,1992.0,1730,1,0,3074.0,1,2,0,7703,70.0,3,0,0.0,0,11,2.5,91,5,5,2,0,3,168,6,816.0,0,2009,1992.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1332,0,0,2,4,3,0.0,0.0,6,6,0.0,0.0,2,1332.0,4,0,60,4,2,4,3,0,2,6,542.0,2.0,5,2,5,1990.0,1332,0,2,3206.0,1,2,0,7175,50.0,3,0,0.0,0,2,2.0,60,4,5,2,0,3,0,5,1332.0,0,2009,1990.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
754,786,0,3,4,3,36.0,596.0,3,2,1.0,0.0,2,122.0,4,0,172,4,2,4,3,0,2,6,495.0,2.0,5,2,5,1994.0,1540,1,0,2789.0,1,2,0,9109,70.0,3,0,0.0,0,10,3.5,32,4,6,2,0,3,0,6,754.0,140,2009,1994.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
698,702,0,3,4,3,331.0,0.0,5,6,0.0,0.0,2,345.0,4,0,48,2,3,4,3,0,2,6,465.0,2.0,5,2,5,1986.0,1400,1,4,2541.0,1,3,0,10274,67.0,0,0,141.0,0,7,2.5,48,6,5,2,0,3,0,6,676.0,0,2009,1986.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
964,918,0,4,2,4,0.0,0.0,4,4,0.0,0.0,3,0.0,4,0,0,4,3,4,5,2,2,6,612.0,2.0,5,3,5,1981.0,1882,0,4,2494.0,2,3,0,8250,75.0,3,0,0.0,0,5,2.0,0,6,5,2,0,3,0,8,0.0,0,2009,1981.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
980,0,0,3,4,3,68.0,884.0,3,1,1.0,0.0,4,28.0,4,0,28,4,3,2,3,0,1,6,400.0,2.0,5,3,5,1969.0,980,0,2,2360.0,1,3,0,9750,63.0,0,0,0.0,0,11,2.0,28,4,4,2,0,3,0,5,980.0,0,2009,1962.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
864,0,0,3,4,3,660.0,0.0,2,6,1.0,0.0,4,204.0,4,0,312,4,3,4,3,0,1,6,732.0,2.0,5,3,5,1982.0,864,0,0,2460.0,1,3,0,8499,72.0,0,0,0.0,0,6,2.0,312,5,4,2,0,3,0,5,864.0,0,2009,1961.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
864,0,0,2,4,3,864.0,0.0,1,6,0.0,0.0,4,0.0,4,0,158,4,3,4,3,0,1,6,440.0,1.0,5,3,5,1961.0,864,0,4,2168.0,1,3,0,9079,72.0,0,0,0.0,0,7,1.0,0,4,4,2,0,3,0,5,864.0,158,2009,1961.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1020,0,0,3,4,3,544.0,0.0,5,6,0.0,0.0,4,480.0,4,0,171,4,3,2,3,0,2,6,288.0,1.0,5,3,5,1965.0,1020,0,2,2332.0,1,3,0,9316,72.0,0,0,0.0,0,5,2.0,0,4,4,2,0,3,0,5,1024.0,171,2009,1965.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
912,0,0,3,4,3,624.0,0.0,0,6,1.0,0.0,4,288.0,4,0,0,2,2,1,3,0,1,6,300.0,1.0,5,2,5,1963.0,912,0,0,2124.0,1,2,0,7791,72.0,0,0,0.0,0,10,2.0,0,7,4,2,0,3,0,6,912.0,0,2009,1979.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
912,0,0,3,4,3,140.0,590.0,3,1,0.0,1.0,4,182.0,4,0,0,4,3,4,3,0,1,6,252.0,1.0,5,3,5,1962.0,912,0,2,2076.0,1,3,0,7150,65.0,3,0,60.0,0,10,1.5,0,5,4,2,0,3,0,6,912.0,0,2009,1962.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2014,0,255,2,1,1,1733.0,92.0,0,5,1.0,0.0,2,189.0,4,0,717,2,2,2,2,2,2,0,864.0,3.0,5,2,5,1980.0,2014,0,2,4892.0,1,2,0,15676,80.0,0,0,115.0,0,4,3.0,0,7,7,2,0,3,0,6,2014.0,462,2009,1980.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
975,780,0,3,4,3,601.0,216.0,2,0,0.0,1.0,2,158.0,4,0,562,2,2,0,5,1,2,6,524.0,2.0,5,3,5,1991.0,1755,1,0,3254.0,1,2,0,11949,88.0,3,0,196.0,0,7,3.0,60,7,6,2,0,3,0,7,975.0,502,2009,1999.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
