BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtFinType2,BsmtQual,BsmtUnfSF,ExterQual,Fence,FireplaceQu,Fireplaces,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HeatingQC,HouseSF,KitchenQual,LotArea,LotFrontage,LotShape,MiscVal,Num_Bathrooms,OpenPorchSF,OverallQual,PoolArea,PoolQC,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearRemodAgg,Alley_Grvl,Alley_None,Alley_Pave,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
4,2,204.0,5,6,4,356.0,3,2,3,0,280.0,1.0,5,3,5,1939.0,1258,4,2098.0,3,9060,60.0,2393,0,1.0,0,5,0,3,0,6,560.0,0,1944.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,735.0,1,6,4,61.0,3,2,3,0,240.0,1.0,5,3,5,1922.0,1154,2,2190.0,2,5436,40.0,2394,0,2.0,96,3,0,3,0,7,796.0,0,1964.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,790.0,1,3,2,133.0,3,2,5,2,564.0,2.0,5,2,5,1978.0,2784,4,4740.0,2,16692,80.0,2395,2000,4.5,112,6,519,1,440,12,1392.0,0,1978.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,3,168.0,5,3,4,0.0,3,1,2,1,216.0,1.0,5,3,5,1916.0,2526,4,3456.0,2,8520,60.0,2396,0,2.0,15,5,0,3,0,10,714.0,88,1933.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,1,1320.0,2,6,0,426.0,0,4,2,2,758.0,3.0,5,0,5,2006.0,1746,0,4250.0,0,14892,42.0,2397,0,3.0,39,8,0,3,0,7,1746.0,201,2006.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,375.0,0,6,4,360.0,3,4,2,1,440.0,2.0,5,3,5,2003.0,1218,0,2393.0,3,6000,60.0,2398,0,1.5,0,5,0,3,0,6,735.0,0,1945.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1400.0,2,6,2,125.0,2,4,3,0,541.0,2.0,5,2,5,2000.0,1525,0,3591.0,2,9100,70.0,2399,0,3.0,36,6,0,3,0,6,1525.0,219,2000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,1584.0,3,4,3,0,792.0,3.0,5,3,5,1967.0,1584,4,3960.0,3,8944,65.0,2400,0,2.0,152,4,0,3,0,8,1584.0,0,1967.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,0,769.0,0,6,4,95.0,3,3,4,1,288.0,1.0,5,2,5,1967.0,900,4,2052.0,3,7838,68.0,2401,0,2.0,144,4,0,3,0,6,864.0,175,1967.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,1,482.0,3,4,5,1,672.0,2.0,5,3,2,2003.0,1912,0,3066.0,3,10800,60.0,2402,0,2.0,25,5,0,3,0,7,482.0,0,1952.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,0,1070.0,2,6,2,286.0,2,4,2,1,648.0,3.0,5,0,5,2006.0,1500,0,3504.0,2,4045,53.0,2403,0,3.0,20,6,0,3,0,6,1356.0,161,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.0,6,6,2,1094.0,2,4,2,1,642.0,3.0,5,0,5,2005.0,2482,0,4218.0,2,12665,88.0,2384,0,2.5,39,7,0,3,0,9,1094.0,144,2005.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,0,353.0,1,5,4,60.0,3,4,5,2,572.0,2.0,5,3,5,1966.0,1687,4,3006.0,3,57200,68.0,2383,0,2.0,0,4,0,3,0,7,747.0,0,1949.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2,0.0,6,6,4,939.0,3,4,3,0,180.0,1.0,1,3,1,1933.0,1513,0,2632.0,3,6120,51.0,2382,0,1.5,0,4,0,3,0,8,939.0,24,1962.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,180.0,5,1,4,676.0,3,0,3,0,240.0,1.0,5,3,5,1950.0,1904,2,3352.0,3,7200,60.0,2371,0,2.5,0,4,0,3,0,7,1208.0,0,1966.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,264.0,1,6,4,712.0,3,2,2,1,216.0,1.0,5,3,1,1925.0,1608,0,2800.0,2,6171,51.0,2363,0,2.5,16,5,0,3,0,7,976.0,147,1957.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,3,0.0,6,6,4,862.0,3,4,2,1,208.0,1.0,5,2,5,1929.0,1158,4,2228.0,3,6000,50.0,2364,0,1.0,0,5,0,3,0,5,862.0,0,1939.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,759.0,2,6,4,80.0,3,4,5,1,398.0,2.0,5,0,5,2004.0,1593,0,2830.0,3,7415,62.0,2365,0,3.5,75,5,0,3,0,8,839.0,100,2004.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0,6,6,2,1286.0,2,4,2,1,662.0,2.0,5,2,5,2006.0,1294,0,3242.0,2,6762,64.0,2366,0,2.0,55,6,0,3,0,6,1286.0,168,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,929.0,2,6,2,556.0,2,4,3,0,754.0,3.0,5,3,5,2007.0,1464,0,3703.0,2,15256,49.0,2367,0,3.0,160,7,0,3,0,6,1485.0,168,2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,0.0,6,6,4,672.0,3,2,3,0,936.0,3.0,5,3,5,1998.0,1214,4,2822.0,3,10410,60.0,2368,0,1.0,0,2,0,3,0,6,672.0,216,1932.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,1,1373.0,2,6,0,221.0,2,4,2,1,482.0,2.0,5,0,5,2004.0,1646,0,3722.0,2,3842,44.0,2369,0,3.5,53,7,0,3,155,5,1594.0,128,2004.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,656.0,2,6,2,112.0,3,2,3,0,396.0,2.0,5,3,5,1988.0,768,4,1932.0,3,8445,70.0,2370,0,2.0,0,4,0,3,0,5,768.0,58,1989.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,625.0,0,6,4,208.0,3,2,3,0,0.0,0.0,3,1,3,1979.0,833,0,1666.0,3,8780,68.0,2372,0,2.0,0,4,0,3,0,5,833.0,0,1985.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,1,622.0,3,4,3,0,528.0,2.0,5,3,5,1966.0,1363,2,2513.0,3,7740,60.0,2381,0,1.0,0,3,0,3,168,6,622.0,0,1930.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,3,0.0,6,6,2,791.0,3,2,5,1,542.0,2.0,5,0,5,1986.0,2093,2,3426.0,3,20544,46.0,2373,0,2.5,63,6,0,3,0,7,791.0,364,1988.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,3,666.0,2,6,2,278.0,2,4,3,0,622.0,2.0,5,2,5,2001.0,1840,0,3406.0,2,12420,79.0,2374,0,3.5,45,6,0,3,0,6,944.0,0,2001.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,120.0,1,6,4,736.0,3,2,3,0,271.0,1.0,5,3,5,1950.0,1668,0,2795.0,3,9600,80.0,2375,0,1.5,0,5,0,3,0,6,856.0,0,1977.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0.0,4,4,3,0.0,3,4,3,0,420.0,2.0,5,3,5,1956.0,1040,1,1460.0,3,7200,60.0,2376,0,2.0,0,3,0,3,0,6,0.0,0,1949.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,3,976.0,2,6,2,868.0,2,4,2,1,620.0,2.0,5,0,5,2005.0,1844,0,4308.0,2,10994,88.0,2377,0,3.0,44,7,0,3,0,7,1844.0,165,2005.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,3,0.0,6,6,4,833.0,3,4,2,1,370.0,2.0,5,3,5,1922.0,1848,2,3051.0,2,13053,64.0,2378,0,1.5,0,5,0,3,220,8,833.0,0,1961.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,988.0,0,6,2,398.0,2,4,5,1,660.0,3.0,5,2,5,2007.0,1569,0,3615.0,2,3635,51.0,2379,0,2.5,20,6,0,3,0,7,1386.0,143,2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,777.0,3,4,3,0,560.0,2.0,5,3,5,1971.0,2290,2,3627.0,3,11340,60.0,2380,0,2.0,0,3,0,3,0,11,777.0,0,1917.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,2,781.0,2,6,2,503.0,2,4,5,1,1069.0,3.0,5,0,5,1998.0,2450,0,4803.0,2,16545,68.0,2404,0,3.5,126,7,0,3,0,7,1284.0,0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,3,25.0,1,5,4,247.0,3,4,3,0,336.0,1.0,5,3,5,1962.0,1144,4,2624.0,3,9204,71.0,2405,0,2.5,88,4,0,3,0,6,1144.0,0,1963.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1110.0,5,6,4,734.0,2,4,5,1,540.0,2.0,5,2,5,1969.0,1844,2,4228.0,2,16381,68.0,2406,0,3.0,73,5,0,3,0,7,1844.0,0,1969.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,404.0,0,6,4,304.0,3,4,5,1,776.0,2.0,5,2,5,1968.0,1416,2,2900.0,3,11700,90.0,2407,0,2.5,169,5,0,3,119,7,708.0,0,1968.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,3,360.0,0,6,2,709.0,3,4,1,1,440.0,2.0,5,2,5,1977.0,1069,4,2578.0,3,4043,53.0,2431,0,2.0,55,5,0,3,165,4,1069.0,0,1977.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,0,686.0,2,6,2,162.0,2,4,3,0,420.0,2.0,5,0,5,2003.0,848,0,2116.0,2,4435,37.0,2432,0,2.0,0,5,0,3,0,3,848.0,140,2003.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0.0,6,6,2,697.0,2,0,2,1,432.0,2.0,2,3,2,1966.0,2201,4,3330.0,2,19690,68.0,2433,0,2.0,236,5,738,2,0,8,697.0,586,1966.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,457.0,0,5,4,193.0,3,1,5,1,484.0,1.0,5,3,5,1970.0,1344,4,2852.0,3,9503,68.0,2434,0,2.0,28,4,0,3,0,6,1024.0,316,1970.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,1252.0,2,4,3,0,528.0,2.0,5,3,5,1960.0,1252,0,3032.0,2,10721,80.0,2435,0,1.0,39,5,0,3,0,7,1252.0,0,1959.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,1000.0,2,6,2,223.0,2,4,5,2,525.0,2.0,5,2,5,1994.0,2127,0,3875.0,2,10944,81.0,2436,0,3.5,132,6,0,3,0,5,1223.0,171,1994.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,3,580.0,1,6,4,333.0,3,4,5,1,288.0,1.0,5,3,5,1962.0,1558,4,2759.0,3,10930,60.0,2437,0,2.5,0,4,0,3,0,6,913.0,0,1947.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,510.0,1,6,4,278.0,3,2,2,2,240.0,1.0,5,3,5,1940.0,804,4,1832.0,2,7200,60.0,2438,0,2.0,0,4,0,3,0,4,788.0,0,1966.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,3,678.0,1,6,2,762.0,2,4,5,1,467.0,2.0,5,0,5,1981.0,1440,0,3347.0,2,12546,68.0,2439,0,2.0,0,5,0,3,0,7,1440.0,0,1981.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.0,6,6,2,732.0,2,4,2,1,372.0,2.0,5,0,5,2005.0,1838,0,2942.0,3,21930,60.0,2440,0,2.5,40,4,0,3,0,7,732.0,100,2005.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,958.0,3,6,2,0.0,3,4,3,0,440.0,2.0,5,2,5,1976.0,958,4,2356.0,3,4928,68.0,2441,0,2.0,60,5,0,3,0,5,958.0,0,1976.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,656.0,3,4,3,0,216.0,1.0,1,3,1,1928.0,968,4,1840.0,3,10800,60.0,2442,0,2.0,0,3,0,3,0,5,656.0,0,1967.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,3,0.0,6,6,2,936.0,3,4,5,1,451.0,2.0,5,0,5,2000.0,1792,0,3179.0,3,10261,93.0,2443,0,3.5,0,5,0,3,0,8,936.0,0,2000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,936.0,0,6,4,190.0,3,4,2,1,484.0,2.0,5,2,5,1977.0,1126,1,2736.0,3,17400,80.0,2444,0,3.0,41,4,0,3,0,5,1126.0,295,1977.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0.0,6,6,4,1319.0,2,0,2,1,462.0,2.0,5,2,5,1962.0,1537,4,3318.0,2,8400,80.0,2445,0,2.5,36,5,0,3,0,7,1319.0,0,1983.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,3,616.0,0,6,4,248.0,3,1,3,0,528.0,2.0,5,3,5,1974.0,864,4,2256.0,3,9000,60.0,2446,0,1.0,0,3,0,3,0,5,864.0,0,1971.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
